proposal_id,sentence_id,text,label
8043,3,Su cierre a ciertas horas puede suponer un ahorro millonario.,0
8054,1,"El parque paraiso situado en San blas, lo usan muchos atletas para entrenar pero las instalaciones son pesimas y apenas hay para los.",0
8054,2,runners,0
8058,1,"Mas alla del anillo de francisco silvela, y ppe de vergara , no hay estaciones de BICIMAD.",0
8058,2,Es porque son barrios mas populares?,0
8091,1,"En Vallecas Villa hay una zona restringida al libre uso, una zona amplia urbanizada pero sin construcciones con multitud de farolas que no alumbran a nadie.",0
8091,2,Podria el Excmo.,0
8091,3,Ayto.,0
8091,4,hacer algo?,0
8107,1,"Las inmisiones de cualquier tipo, no son agradables pero si necesarias.",0
8107,2,porque no todos usan el sentido comun.,0
8107,3,No entienden que Madrid ya esta bastante contaminada y que ademas no es un merendero.,0
8110,1,"Anadir una estacion de bicicletas en Avenida de la Paz- Arturo Soria, ya que la mas cercana se encuentra en el metro de Colombia.",1
8116,1,"La idea es que el abono transportes se renueve automaticamente (obviamente como opcion, pues quiza todo el mundo no quiere).",1
8130,1,"Hola a todos, trabajo de tarde y no puedo ir a la escuela de musica municipal porque el horario que tienen es de tarde solamente .",1
8130,2,Que pasa con la ge te que como yo curramos por las tardes?,0
8139,1,Propongo que se amplie la red de Bicimad a andantes ya que los vecinos que vivimos en la zona de enfrente de las cocheras de la emt tenemos el metro demasiado lejos y pocos autobuses.,1
8141,1,Ampliar las plazas de aparcamiento en la rotonda de Mariano Salvador Maella ya que hay espacio suficiente para ampliarlo ya quedesde que se construyeron las nuevas viviendas hay problemas para aparcar,1
8148,1,Algunos barrios residenciales solo disponemos de dos cubos pequenos de residuos para nuestra vivienda unifamiloar.,0
8148,2,"Cuando tenemos residuos de tamano mayor, no tenemos donde tirarlos porque no caben",1
8158,1,Creo que es mas justo que las propuestas sean votadas a favor y en contra evitando que predominen inereses particulares de un grupo sobre el colectivo ya que solo se admite voto a favor.,1
8171,1,"Creo que si se crean carriles bicis solo para bicis, nos sentiremos mas seguros y aumentaran el numero de ciclistas.",0
8171,2,"Si el carril esta bien delimitado y separado de la M30, pero junto a el.",1
8182,1,Laos vecinos mayores de Lavapies en muchos casos no pueden ni siquiera salir de sus casas debido a que la mayoria de ellas carecen de ascensor.,1
8182,2,Es necesario el apoyo economico del Ayuntamiento.,0
8214,1,"La zona del Ensanche de Barajas es una zona en crecimiento demografico, pero carece de comercio y servicios de ocio para la comunidad.",1
8214,2,Es necesaria una actuacion para atraer el comercio a dicha zona.,0
8215,1,"En el distrito hay varios parques, pero ninguno cuenta con columpios accesibles para ninos con dificultades de movilidad y muy pocos con columpios adaptados para bebes.",1
8263,1,Desde la calle fuentelarreina ( donde hay carril bici) hay un puente que cruza la m30 y por un lateral por fuera de la m30 los ciclistas vamos hasta la carretera del pardo pero falta habilitar 200m,0
8267,1,"Mi propuesta es que no solo ganen los concursos publicos los que dan los precios mas bajos pues con ello se bajan los precios en los sectores y esto lleva a despidos, baja calidad en servicio y etc.",1
8267,2,.,0
8279,1,"Hay varios centros pero poco cualificados, con estancias penosas para los animales y asistencia veterinaria muy justa.",0
8279,2,En algunos centros se sigue practicando la eutanasia.,0
8279,3,Es necesario un cambio...,0
8282,1,"Quitar pivotes en toda la ciudad, o reemplazarlos para que cuando aparques no te abollen el coche ya que no se ven Cuando aparcas y es muy facil golpearse en el coche con ellos.",1
8296,1,Colocar la imagen de la Virgen de la Almudena en el torreon 2 pues la tradicion dice que fue alli donde se encontro,1
8318,1,"debido a el gran transito de esa acera se ha quedado muy estrecha y deberia de ampliarse, pues son muchas las personas que circulan por ella al cabo del dia.",0
8320,1,Mucha gente 'amante'del coche no le gusta el metro pero no les importa desplazarse en bus.,0
8320,2,"Si se cambiase el parque movil actual por unos autobuses de doble piso,electricos y con un precio de 6e/10 via",0
8321,1,"Hacer un circuito para bicicletas de BMX ya que no hay ninguno, en skate park no esta permitido el uso de bicicletas y desde que desmantelaron la Traba no hay ningun sitio disponible para bmx",1
8330,1,Hasta ahora hay propuestas teatrales para ninos pero me parece igual te interesante fomentar el teatro para adultos y adolescentes en los mismos espacios municipales.,0
8336,1,"Somos miles de vecinos, cada vez mas y una unica salida a la A3 para todo el barrio.",0
8336,2,Pedimos que terminen la salida que hay directa a la A3 desde Valdecarros y creen otra de acceso a Madrid ya que se hace imposible cada manana salir del Ensanche.,1
8361,1,"Es un barrio que tiene el Polideprotivo abierto durante todo el ano, pero la pisicna se cierra en Agosto.",1
8361,2,Justo en el mes que mas calor hace.,0
8361,3,Por favor dejen abierta la piscina.,0
8362,1,Colegios tipo Brotmadrid en Carabanchel-Aluche pero publicos con plazas y plazas para que ningun nino tenga que seguir sufriendo en los colegios con sistema de estudio tradicional.,0
8375,1,Al lado del nuevo hotel Ibis hay una zona de aparcamiento junto a un pequeno parque en el que se podria construir un Parking de Residentes ya que es complicado aparcar.,1
8396,1,"La RSC deTelefonica, BBVA o Dragados C.I podria sufragar las bicis electricas y su movimiento .",0
8396,2,"Tenemos carriles bici , pero no las bicis necesarias para sus empleados y vecinos .",1
8398,1,Por desgracia somos muchos los que vivimos a las afueras de Madrid capital pero nos pasamos la gran mayoria en el centro.,1
8405,1,Propongo que retiren el continuo intermitente porque la gran mayoria de las veces los coches no paran y es casi imposible cruzar.,1
8405,2,Amen de los atropellos que hay porque los coches no paran.,1
8433,1,"Hay muchos auditorios al aire libre en la mayoria de los parques de la ciudad, porque no se puede organizar una red de cultura entre barrios, donde tengan opciones los vecinos para disfrutarlos.",1
8438,1,"Pretendo cambiar el puente que une la Calle Ricardo Damas y la Calle Antonio Lopez, ya que es un puente en el que hay basura, oscuridad, delincuencia, olores, y deteriorado que cruza la M-30.",1
8480,1,Que a nuestros perros se les deje ver como apestosos y se les permita la entrada a lugares publicos en los que no tienen porque no entrar como terminales de autobuses o edificios del gobierno Ayto etc,1
8512,1,Pinar de Chamartin es de las pocas de Madrid que no cuenta ni con biblioteca ni con sala de estudio... hace anos teniamos el servicio de bibliobus pero lo retiraron.,0
8594,1,"Con frecuencia se observa basura (restos de comidas, latas) que tiran personas poco civicas en algunas paradas del autobus, pero tampoco se ve ninguna papelera cerca.",0
8597,1,"La idea es crear un carril bici que sea seguro tanto para los ciclistas como para los peatones, manteniendo una separacion fisica debido a su altura algo superior a la calzada e inferior a la acera.",1
8603,1,"Lineas como el 27, 34, etc. cuentan con autobuses articulados durante todo su horario, pero por que lineas como el 17, 39, y tantas otras no tienen este tipo de autobuses?",0
8609,1,Reducir el ruido debido al trafico en el distrito Chamartin re-asfaltando con pavimento fonoabsorbente ya que las calles principales estan llenas de baches y necesitan urgentemente mantenimiento,0
8610,1,"Colocacion de sistemas de seguridad vial en los pasos de cebra de la calle Santa Virgilia, en el distrito de Hortaleza, debido a las frecuentes infracciones de los conductores.",1
8640,1,"Puesto que estos colegios reciben una subvencion estatal, y dado que las instalaciones de muchos colegios publicos no son ni parecidas deberian de compartir las instalaciones",1
8655,1,Que cada mes se elija la propuesta mas votada aunque no tenga los apoyos minimos,1
8660,1,VALLECAS Propongo la creacion de una rotonda en las confluencias de las calles citadas ya que es un tramo peligroso con mucho trafico y dificil acceso a la salida de la nacional A-3 y via de servicio.,1
8675,1,"Es una plaza centrica y amplia donde se podria instalar un parque para ninos u organizar regularmente actividades, pero actualmente esta totalmente desaprovechada, y es una explanada de cemento.",0
8684,1,"Propongo un cambio de horario de recogida, y un cambio de trayecto, ya que empiezan a las 23:30, luego a las 23:45 y por ultimo a las 12:00, y siempre pasan por la misma calle para dirigirse a otras.",1
8721,1,"La M40 esta colapsada de gente que trabaja en zonas como Campo de las Naciones, Plenilunio, San Chinarro-Las TAblas, etc. esto es debido a que yendo en transporte publico se tarda 1,5 horas.",1
8739,1,Quiero la retirada de parquimetros en todo el barrio de casa de campo por no ser necesarios y considero que es solo afan recaudatorio pues el problema de aparcamiento solo es por la noche,1
8753,1,Se necesita que la abran porque si tienes que ir a la biblioteca tienes que ir a otra que esta muy lejos.,1
8764,1,Las operaciones de desratizacion y limpieza que se realizan en zonas de Puerta del Angel-Madrid Rio son insuficientes porque reaparecen las ratas atraidas por la basura y los excrementos de perros.,1
8769,1,"Ya se que se multa por no recoger la caca de los perros, pero quien es el policia que lo ve?",0
8769,2,"Hay varias propuestas que van por hay, pero creo importante simplificar e ir directo al grano.",0
8773,1,El barrio de Butarque (Villaverde) tiene un importante numero de poblacion infantil pero carece de escuela infantil publica que permita una educacion de calidad .,1
8784,1,La calle meson de paredes presenta muchos huecos y baches debido a la falta de mantenimiento de los adoquines de la calle.,1
8784,2,Presentando un peligro para los peatones y coches.,0
8833,1,Actualmente dan sus Conciertos semanalmente en el Teatro Monumental de Anton Martin.,0
8833,2,Un teatro viejo y sucio que se cae a trozos porque no se quiere rehabilitar.,1
8833,3,Y en una zona sin espacio publico.,0
8881,1,"Ser estrictos en la aplicacion de multas por beber en la calle, dado que la policia es permisiva con motivo de los toros en la plaza de toros de las Ventas y no se puede andar por las aceras.",1
8894,1,"Uno de los rincones mas hermosos del Madrid de los Austrias: la Plaza de San Javier, la mas pequena de Madrid.",0
8894,2,"Es un rincon bonito, pero podria ser mas si hacemos porque asi sea.",1
8905,1,Cuando hechas dinero en una maquina de SER y no gastas todo porque no se puede volver a meter el tiquet y acumular el dinero y el tiempo que no has usado?,1
8910,1,"Los vecinos del nuevo pau Arroyofresno necesitamos una conexion de autobus con Montecarmelo, ya que es el barrio colindante (colegios y guarderias) y la opcion alternativa es de mas de media hora.",1
8918,1,"El ruido es ensordecedor para los que vivimos en esta avenida, especialmente en la subida hacia la ciudad de los periodistas, pues los acelerones en la subida aumentan considerablemente el ruido .",1
8924,1,"En 2013, debido a la crisis, se hizo mas permisiva la normativa permitiendo la apertura de terrazas y veladores a negocios de hosteleria sin tener en cuenta el impacto al bienestar de los vecinos.",0
8925,1,"Creo que hay que revisar los Vados, ya que hay demasiados y muchos de ellos no se utilizan o la empresa que lo necesitaba cerro hace tiempo.",1
8925,2,Creo que esto se podria destinar a plazas de aparcamiento.,0
8946,1,"Hace poco que demolieron dos calles de las infraviviendas del deteriorado barrio de los olivos, pero quedan dos calles mas la primera y la ultima, siendo esta la que mas prisa corre en su demolicion",0
8950,1,"Los vecinos de Puerta del Angel, no podemos aparcar.",0
8950,2,No hay espacio material.,0
8950,3,Cada vez tenemos mas zonas prohibidas .,0
8950,4,Se prohibe pero no se buscan soluciones.,1
8950,5,Y las hay .,0
8950,6,Siempre desatendidos!!!,0
8974,1,"Personas mayores necesitan unas atenciones que a veces sus familiares no le pueden dar bien por medios economicos o tiempo,ya que pueden estar trabajando para mantenerla pero no poder estar con ellas",1
8992,1,"Es necesario un ambulatorio en el Ensanche de Vallecas, ya que el que existe en la actualidad esta masificado y da las citas a una semana vista",1
8996,1,"ultimamente han aparecido pegatinas con el simbolo 'flota limpia' en los autobuses urbanos de la EMT, sin embargo yo sigo experimentando en esos mismos vehiculos grandes emisiones de gases.",1
8996,2,Quiere decir la pegatina que alguien se rsponsabiliza y asegura que ese bus no emite contaminacion,0
9005,1,"Es dificil inscribirse, participar y utilizar los Centros Culturales porque es muy alto el n de ciudadanos por Centro.",1
9005,2,Crear uno por cada 15.000-20.000 ciudadanos para facilitar el acceso a todos.,0
9006,1,"Ahora mismo, muchos ciclistas, al no existir carril-bici en muchas calles, optan por subirse a las aceras para ir mas seguros, pero CREAN la INSEGURIDAD de los PEATONES!!",1
